Date,Open,High,Low,Close,Adj Close,Volume
2018-08-20,58.910000,62.000000,57.900002,61.220001,61.220001,1395400
2018-08-21,61.689999,63.799999,61.560001,62.500000,62.500000,1380900
2018-08-22,62.299999,63.367001,60.340000,61.840000,61.840000,870200
2018-08-23,61.860001,64.939003,61.860001,63.900002,63.900002,1279300
2018-08-24,64.250000,67.209999,64.000000,65.540001,65.540001,1133400
2018-08-27,66.989998,67.709999,64.629997,65.529999,65.529999,1053100
2018-08-28,66.000000,68.349998,65.720001,66.300003,66.300003,1225400
2018-08-29,66.500000,68.019997,65.750000,67.870003,67.870003,862000
2018-08-30,67.300003,67.400002,64.550003,65.000000,65.000000,1578700
2018-08-31,64.470001,65.360001,62.189999,62.439999,62.439999,2944300
2018-09-04,62.799999,65.699997,60.830002,64.849998,64.849998,2580000
2018-09-05,64.690002,65.870003,62.549999,63.099998,63.099998,3291500
2018-09-06,59.080002,59.900002,56.790001,57.849998,57.849998,4455900
2018-09-07,56.799999,59.669998,56.259998,56.939999,56.939999,2294600
2018-09-10,58.000000,58.240002,53.639999,53.930000,53.930000,3048000
2018-09-11,53.750000,54.799999,52.830002,53.959999,53.959999,1870500
2018-09-12,53.020000,57.560001,53.020000,57.180000,57.180000,2644100
2018-09-13,57.250000,57.490002,55.060001,55.369999,55.369999,2103800
2018-09-14,55.299999,55.299999,53.430000,53.790001,53.790001,6557200
2018-09-17,53.849998,54.889999,51.599998,52.180000,52.180000,2705900
2018-09-18,52.230000,53.400002,51.650002,53.029999,53.029999,1750400
2018-09-19,52.770000,53.099998,51.500000,51.730000,51.730000,1230000
2018-09-20,52.320000,52.689999,51.119999,52.230000,52.230000,1521300
2018-09-21,52.930000,53.320000,51.782001,52.540001,52.540001,2218600
2018-09-24,52.099998,52.330002,51.400002,51.830002,51.830002,1570800
2018-09-25,52.160000,53.709999,51.619999,53.400002,53.400002,1783200
2018-09-26,53.509998,54.020000,52.439999,52.540001,52.540001,1608700
2018-09-27,52.639999,53.750000,52.250000,52.820000,52.820000,1914700
2018-09-28,52.770000,53.029999,52.099998,52.570000,52.570000,1560200
2018-10-01,52.980000,53.000000,48.560001,48.849998,48.849998,4153300
2018-10-02,49.189999,49.243000,45.040001,46.400002,46.400002,5206200
2018-10-03,46.400002,47.735001,45.299999,47.110001,47.110001,2895200
2018-10-04,46.900002,47.549999,44.900002,45.799999,45.799999,1631800
2018-10-05,45.650002,46.029999,43.520000,45.270000,45.270000,1629700
2018-10-08,44.630001,45.000000,42.250000,43.230000,43.230000,2104000
2018-10-09,42.980000,45.000000,41.330002,41.509998,41.509998,2132800
2018-10-10,42.029999,42.029999,38.279999,40.599998,40.599998,3681000
2018-10-11,39.820000,41.650002,39.341999,40.250000,40.250000,2719000
2018-10-12,42.090000,45.000000,41.709999,44.639999,44.639999,3386100
2018-10-15,44.439999,45.160000,42.639999,43.830002,43.830002,1208200
2018-10-16,44.750000,48.009998,44.520000,47.720001,47.720001,2432800
2018-10-17,48.000000,48.147999,46.500000,47.520000,47.520000,1559000
2018-10-18,47.029999,48.299999,45.549999,46.240002,46.240002,1453500
2018-10-19,46.299999,46.500000,41.599998,42.005001,42.005001,2709900
2018-10-22,42.720001,43.700001,41.800999,42.459999,42.459999,1326300
2018-10-23,41.330002,42.279999,40.709999,41.330002,41.330002,2047200
2018-10-24,40.500000,41.160000,39.119999,39.169998,39.169998,4252000
2018-10-25,39.099998,40.820000,38.549999,40.320000,40.320000,2771800
2018-10-26,39.509998,41.340000,38.549999,41.180000,41.180000,2737800
2018-10-29,42.279999,43.000000,39.049999,40.349998,40.349998,1765900
2018-10-30,40.160000,42.000000,39.810001,41.740002,41.740002,1640600
2018-10-31,42.049999,43.200001,41.470001,41.939999,41.939999,2352800
2018-11-01,42.139999,42.560001,40.349998,41.849998,41.849998,1741500
2018-11-02,42.000000,43.360001,41.209999,42.820000,42.820000,1813200
2018-11-05,42.630001,42.990002,40.900002,42.410000,42.410000,1394200
2018-11-06,41.980000,42.900002,41.470001,42.549999,42.549999,917400
2018-11-07,43.000000,44.599998,42.570000,43.880001,43.880001,2883800
2018-11-08,43.990002,45.150002,43.799999,44.820000,44.820000,2081200
2018-11-09,44.320000,45.000000,43.360001,44.430000,44.430000,994700
2018-11-12,44.450001,44.450001,40.740002,41.340000,41.340000,2260000
2018-11-13,41.700001,43.080002,41.380001,42.590000,42.590000,931300
2018-11-14,43.070000,43.150002,39.680000,39.860001,39.860001,2109600
2018-11-15,39.639999,40.439999,38.299999,40.369999,40.369999,2063400
2018-11-16,40.000000,40.009998,38.599998,39.000000,39.000000,1612400
2018-11-19,38.849998,39.770000,36.139999,37.410000,37.410000,2643200
2018-11-20,35.549999,38.580002,35.060001,38.330002,38.330002,3089400
2018-11-21,39.599998,41.360001,38.900002,40.759998,40.759998,2087500
2018-11-23,40.419998,41.240002,40.020000,40.820000,40.820000,425400
2018-11-26,41.330002,42.000000,40.270000,41.110001,41.110001,1262500
2018-11-27,40.770000,41.250000,39.840000,40.639999,40.639999,997200
2018-11-28,41.029999,42.500000,40.919998,41.820000,41.820000,1766600
2018-11-29,41.750000,42.509998,41.110001,41.770000,41.770000,1355000
2018-11-30,41.904999,42.412998,40.139999,41.759998,41.759998,1190100
2018-12-03,42.720001,42.919998,41.770000,42.520000,42.520000,1920200
2018-12-04,42.150002,42.939999,41.160000,41.470001,41.470001,2656300
2018-12-06,40.060001,41.980000,40.049999,41.770000,41.770000,3002300
2018-12-07,42.000000,43.220001,38.750000,39.660000,39.660000,4744700
2018-12-10,38.759998,41.060001,38.759998,40.689999,40.689999,2797900
2018-12-11,39.669998,41.660000,39.400002,41.660000,41.660000,4912000
2018-12-12,41.660000,43.320000,41.660000,42.400002,42.400002,4112900
2018-12-13,42.230000,43.320000,42.139999,43.150002,43.150002,3293800
2018-12-14,42.270000,43.320000,41.610001,42.889999,42.889999,3513400
2018-12-17,42.509998,43.349998,41.230000,41.750000,41.750000,4276100
2018-12-18,41.830002,42.570000,40.883999,41.869999,41.869999,5487300
2018-12-19,41.209999,42.020000,40.759998,41.110001,41.110001,4239200
2018-12-20,40.900002,41.740002,39.020000,39.910000,39.910000,4337500
2018-12-21,39.820000,40.869999,37.270000,37.990002,37.990002,8327900
2018-12-24,37.290001,37.959999,36.249001,37.480000,37.480000,1374800
2018-12-26,37.830002,39.720001,37.570000,39.650002,39.650002,1532900
2018-12-27,39.099998,41.000000,39.000000,40.990002,40.990002,1549500
2018-12-28,40.990002,41.049999,39.889999,40.500000,40.500000,2522700
2018-12-31,40.599998,40.980000,39.150002,40.080002,40.080002,2255900
2019-01-02,39.270000,40.830002,39.139999,40.820000,40.820000,1674300
2019-01-03,40.000000,40.520000,38.799999,38.830002,38.830002,986900
2019-01-04,39.520000,41.415001,39.419998,40.900002,40.900002,1852600
2019-01-07,40.040001,42.200001,39.500000,41.689999,41.689999,2630900
2019-01-08,41.959999,42.320000,40.931000,42.080002,42.080002,3192600
2019-01-09,42.000000,42.990002,41.840000,42.669998,42.669998,2035800
2019-01-10,42.200001,44.599998,42.160000,44.029999,44.029999,7249400
2019-01-11,43.849998,44.102001,43.099998,43.480000,43.480000,1656000
2019-01-14,43.130001,43.299999,42.400002,43.220001,43.220001,708600
2019-01-15,44.500000,45.189999,43.500000,44.990002,44.990002,2879500
2019-01-16,45.000000,45.000000,42.520000,43.060001,43.060001,3720800
2019-01-17,42.639999,45.020000,42.220001,44.900002,44.900002,2914500
2019-01-18,45.099998,47.205002,45.049999,47.000000,47.000000,3420400
2019-01-22,46.450001,46.599998,45.599998,45.849998,45.849998,1758300
2019-01-23,45.880001,47.000000,44.540001,45.400002,45.400002,1748100
2019-01-24,45.680000,46.750000,45.250000,46.709999,46.709999,1291200
2019-01-25,47.220001,48.599998,47.000000,48.570000,48.570000,1931800
2019-01-28,47.939999,48.880001,47.549999,48.820000,48.820000,1977000
2019-01-29,48.990002,49.380001,47.540001,48.299999,48.299999,1616700
2019-01-30,48.779999,49.430000,48.240002,49.369999,49.369999,2217200
2019-01-31,49.459999,50.029999,49.110001,49.450001,49.450001,2556700
2019-02-01,49.330002,49.990002,48.209999,49.959999,49.959999,2802500
2019-02-04,49.990002,51.230000,49.759998,51.040001,51.040001,2422500
2019-02-05,51.259998,52.599998,50.750000,52.450001,52.450001,2583700
2019-02-06,52.450001,52.450001,50.540001,51.299999,51.299999,1812600
2019-02-07,50.900002,51.549999,49.770000,50.709999,50.709999,1953700
2019-02-08,50.049999,51.935001,49.549999,51.770000,51.770000,1065600
2019-02-11,51.509998,52.249001,50.400002,51.630001,51.630001,1143500
2019-02-12,52.000000,52.840000,51.810001,52.660000,52.660000,2390000
2019-02-13,53.150002,54.080002,52.750000,53.650002,53.650002,3384100
2019-02-14,53.500000,53.599998,52.560001,53.330002,53.330002,2836600
2019-02-15,53.500000,54.040001,53.389999,53.630001,53.630001,1433400
2019-02-19,53.779999,54.860001,53.400002,54.330002,54.330002,1895000
2019-02-20,54.330002,54.884998,53.849998,54.110001,54.110001,1591300
2019-02-21,54.110001,54.490002,53.639999,53.830002,53.830002,1021100
2019-02-22,54.060001,54.290001,53.610001,53.990002,53.990002,1224800
2019-02-25,54.500000,54.970001,54.090000,54.740002,54.740002,1584300
2019-02-26,54.500000,55.250000,54.290001,55.009998,55.009998,2335200
2019-02-27,54.950001,56.230000,54.660000,55.540001,55.540001,3678600
2019-02-28,55.200001,55.685001,54.470001,55.150002,55.150002,1576000
2019-03-01,55.910000,56.689999,55.730000,56.290001,56.290001,3229200
2019-03-04,56.770000,56.889999,54.437000,55.560001,55.560001,3009800
2019-03-05,55.549999,56.000000,53.810001,55.740002,55.740002,1904400
2019-03-06,55.590000,55.980000,54.549999,55.220001,55.220001,1301500
2019-03-07,55.000000,56.000000,54.799999,55.500000,55.500000,1660500
2019-03-08,54.889999,56.099998,54.419998,55.990002,55.990002,1191800
2019-03-11,56.320000,57.740002,56.105999,57.150002,57.150002,2478300
2019-03-12,57.189999,57.980000,57.070000,57.270000,57.270000,1935500
2019-03-13,57.500000,57.889999,57.082001,57.660000,57.660000,2367500
2019-03-14,57.709999,59.139999,57.590000,58.849998,58.849998,5028000
2019-03-15,58.000000,59.619999,56.349998,56.470001,56.470001,7536000
2019-03-18,56.950001,57.779999,56.110001,57.750000,57.750000,2797600
2019-03-19,56.810001,57.250000,55.540001,56.660000,56.660000,4810600
2019-03-20,56.070000,56.220001,54.299999,55.380001,55.380001,3457600
2019-03-21,54.930000,57.230000,54.570000,57.080002,57.080002,2455400
2019-03-22,56.680000,57.009998,53.130001,53.340000,53.340000,2915200
2019-03-25,53.009998,53.840000,52.070000,52.590000,52.590000,1702900
2019-03-26,53.250000,54.340000,53.099998,53.740002,53.740002,2237800
2019-03-27,53.560001,53.660000,51.380001,51.880001,51.880001,1751200
2019-03-28,52.000000,52.459999,51.139999,51.779999,51.779999,1253000
2019-03-29,52.070000,52.490002,51.320000,51.840000,51.840000,1597000
2019-04-01,52.450001,52.687000,51.630001,52.139999,52.139999,1244300
2019-04-02,52.230000,53.849998,51.764000,53.720001,53.720001,1803900
2019-04-03,54.000000,54.720001,53.750000,54.139999,54.139999,2415400
2019-04-04,54.320000,54.349998,52.200001,53.340000,53.340000,1659800
2019-04-05,53.450001,54.202000,53.299999,53.840000,53.840000,1659600
2019-04-08,53.669998,54.189999,53.029999,53.810001,53.810001,1313000
2019-04-09,53.380001,53.980000,53.200001,53.580002,53.580002,3116000
2019-04-10,53.799999,56.860001,53.790001,55.910000,55.910000,3040300
2019-04-11,56.090000,56.360001,55.007999,55.349998,55.349998,1178900
2019-04-12,55.750000,55.860001,54.810001,55.250000,55.250000,1308300
2019-04-15,55.360001,56.650002,55.160000,55.419998,55.419998,2226500
2019-04-16,55.770000,56.020000,54.810001,55.209999,55.209999,1200500
2019-04-17,55.450001,55.490002,52.090000,53.180000,53.180000,2390100
2019-04-18,53.200001,53.500000,50.919998,52.790001,52.790001,1941000
2019-04-22,52.740002,54.366001,52.500000,54.130001,54.130001,1043200
2019-04-23,54.400002,55.550999,54.200001,55.240002,55.240002,1497800
2019-04-24,55.470001,56.250000,55.090000,55.840000,55.840000,1122000
2019-04-25,56.209999,57.639999,55.900002,57.009998,57.009998,2476000
2019-04-26,57.200001,57.950001,56.650002,57.259998,57.259998,1557000
2019-04-29,57.610001,58.369999,57.029999,57.660000,57.660000,1517500
2019-04-30,56.500000,56.939999,55.375000,56.669998,56.669998,2242900
2019-05-01,57.099998,57.419998,55.799999,55.820000,55.820000,1501900
2019-05-02,55.770000,56.500999,54.040001,54.889999,54.889999,1448000
2019-05-03,55.080002,56.730000,54.549999,56.459999,56.459999,1657800
2019-05-06,54.919998,56.720001,54.209999,55.889999,55.889999,1610500
2019-05-07,54.980000,55.500000,52.310001,53.230000,53.230000,2198400
2019-05-08,53.220001,53.980000,52.689999,53.590000,53.590000,1481100
2019-05-09,52.779999,54.000000,51.520000,53.500000,53.500000,1320600
2019-05-10,53.049999,53.882000,50.950001,53.049999,53.049999,1398500
2019-05-13,51.419998,51.770000,50.020000,50.419998,50.419998,1607400
2019-05-14,51.000000,52.840000,50.900002,52.540001,52.540001,2335800
2019-05-15,52.290001,53.900002,52.000000,53.669998,53.669998,1300500
2019-05-16,53.689999,55.320000,53.689999,54.740002,54.740002,1393600
2019-05-17,54.220001,54.840000,53.549999,53.590000,53.590000,1017400
2019-05-20,52.770000,53.689999,51.900002,53.169998,53.169998,999600
2019-05-21,53.810001,54.939999,53.810001,54.759998,54.759998,1353100
2019-05-22,54.590000,55.279999,54.020000,54.779999,54.779999,1898500
2019-05-23,53.980000,54.000000,52.520000,53.209999,53.209999,1248900
2019-05-24,53.759998,54.759998,53.509998,54.099998,54.099998,988700
2019-05-28,54.250000,55.099998,53.880001,54.470001,54.470001,5576200
2019-05-29,53.959999,54.820000,52.775002,54.380001,54.380001,1448400
2019-05-30,54.509998,55.700001,54.509998,55.480000,55.480000,1471200
2019-05-31,54.299999,56.419998,54.070000,56.060001,56.060001,2904400
2019-06-03,56.000000,56.099998,50.250000,50.570000,50.570000,4240000
2019-06-04,52.500000,53.000000,50.735001,52.939999,52.939999,2249500
2019-06-05,53.639999,53.939999,51.889999,53.320000,53.320000,2409700
2019-06-06,53.770000,54.939999,52.770000,54.740002,54.740002,5258000
2019-06-07,47.020000,49.230000,45.674999,48.160000,48.160000,20954400
2019-06-10,49.630001,49.889999,47.599998,48.310001,48.310001,5639400
2019-06-11,48.580002,48.900002,47.320000,47.900002,47.900002,3807700
2019-06-12,47.900002,48.450001,47.540001,48.080002,48.080002,1578500
2019-06-13,48.450001,48.490002,47.610001,48.279999,48.279999,2095000
2019-06-14,47.810001,51.000000,47.799999,50.779999,50.779999,4208800
2019-06-17,50.900002,53.365002,50.799999,52.750000,52.750000,3103900
2019-06-18,53.189999,54.200001,52.660000,53.509998,53.509998,3024200
2019-06-19,53.560001,53.880001,52.125000,53.090000,53.090000,1755200
2019-06-20,54.000000,54.959999,53.700001,54.869999,54.869999,2727300
2019-06-21,54.250000,54.869999,52.650002,52.830002,52.830002,3092300
2019-06-24,52.950001,53.380001,50.860001,51.009998,51.009998,2731000
2019-06-25,50.950001,51.570000,49.730000,49.830002,49.830002,1790800
2019-06-26,50.160000,50.650002,49.490002,49.490002,49.490002,2086000
2019-06-27,49.650002,51.139999,49.549999,50.650002,50.650002,2626000
2019-06-28,50.689999,51.084999,49.230000,49.709999,49.709999,6188800
2019-07-01,50.529999,51.160000,49.520000,50.650002,50.650002,1891700
2019-07-02,50.840000,51.860001,50.209999,51.340000,51.340000,1834700
2019-07-03,51.439999,51.799999,50.650002,51.650002,51.650002,1287800
2019-07-05,50.910000,52.200001,50.700001,52.160000,52.160000,1292900
